YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_REG_1,FLT_DEP_OUT_EARLY_1,FLT_DEP_IN_1,FLT_DEP_OUT_LATE_1
2025,1,JAN,2025-01-08,EPBY,Bydgoszcz,Poland,3,0,0,0,0
2025,1,JAN,2025-01-08,EPGD,Gdansk,Poland,49,5,0,5,0
2025,1,JAN,2025-01-08,EPKK,Krakow - Balice,Poland,75,10,1,9,0
2025,1,JAN,2025-01-08,EPKT,Katowice - Pyrzowice,Poland,33,2,0,1,1
2025,1,JAN,2025-01-08,EPLB,Lublin,Poland,1,0,0,0,0
2025,1,JAN,2025-01-08,EPLL,Lodz - Lublinek,Poland,2,0,0,0,0
2025,1,JAN,2025-01-08,EPMO,Warszawa/ Modlin,Poland,11,1,0,1,0
2025,1,JAN,2025-01-08,EPPO,Poznan - Lawica,Poland,28,1,0,1,0
2025,1,JAN,2025-01-08,EPRA,Radom,Poland,1,0,0,0,0
2025,1,JAN,2025-01-08,EPRZ,Rzeszow - Jasionka,Poland,20,1,0,1,0
2025,1,JAN,2025-01-08,EPSC,Szczecin - Goleniów,Poland,5,0,0,0,0
2025,1,JAN,2025-01-08,EPSY,Olsztyn-Mazury,Poland,1,0,0,0,0
2025,1,JAN,2025-01-08,EPWA,Warszawa/ Chopina,Poland,232,25,1,24,0
2025,1,JAN,2025-01-08,EPWR,Wroclaw/ Strachowice,Poland,29,3,0,3,0
2025,1,JAN,2025-01-08,EPZG,Zielona Gora - Babimost,Poland,1,0,0,0,0
2025,1,JAN,2025-01-08,ESGG,Göteborg,Sweden,52,11,0,11,0
2025,1,JAN,2025-01-08,ESSA,Stockholm/ Arlanda,Sweden,206,24,0,24,0
2025,1,JAN,2025-01-08,ESSB,Stockholm/ Bromma,Sweden,11,0,0,0,0
2025,1,JAN,2025-01-08,EVRA,Riga,Latvia,60,8,0,8,0
2025,1,JAN,2025-01-08,EYKA,Kaunas,Lithuania,12,0,0,0,0
2025,1,JAN,2025-01-08,EYPA,Palanga,Lithuania,3,0,0,0,0
2025,1,JAN,2025-01-08,EYSA,Šiauliai,Lithuania,4,0,0,0,0
2025,1,JAN,2025-01-08,EYVI,Vilnius,Lithuania,44,5,0,5,0
2025,1,JAN,2025-01-08,GCFV,Fuerteventura,Spain,64,10,0,10,0
2025,1,JAN,2025-01-08,GCGM,La Gomera,Spain,4,0,0,0,0
2025,1,JAN,2025-01-08,GCHI,Hierro,Spain,7,0,0,0,0
2025,1,JAN,2025-01-08,GCLA,La Palma,Spain,27,2,0,2,0
2025,1,JAN,2025-01-08,GCLP,Gran Canaria,Spain,178,26,0,26,0
2025,1,JAN,2025-01-08,GCRR,Lanzarote,Spain,74,11,0,11,0
2025,1,JAN,2025-01-08,GCTS,Tenerife Sur/Reina Sofia,Spain,132,74,0,74,0
2025,1,JAN,2025-01-08,GCXO,Tenerife North,Spain,88,12,0,12,0
2025,1,JAN,2025-01-08,GEML,Melilla,Spain,13,2,0,2,0
2025,1,JAN,2025-01-08,GMAD,Agadir,Morocco,27,5,1,3,1
2025,1,JAN,2025-01-08,GMFF,Fes,Morocco,13,3,0,2,1
2025,1,JAN,2025-01-08,GMME,Rabat,Morocco,27,8,2,3,3
2025,1,JAN,2025-01-08,GMMN,Casablanca,Morocco,125,27,4,18,5
2025,1,JAN,2025-01-08,GMMX,Marrakech,Morocco,73,22,3,12,7
2025,1,JAN,2025-01-08,GMTT,Tanger,Morocco,19,3,0,3,0
2025,1,JAN,2025-01-08,LATI,Tirana,Albania,58,6,0,5,1
2025,1,JAN,2025-01-08,LBSF,Sofia,Bulgaria,73,10,1,9,0
2025,1,JAN,2025-01-08,LCLK,Larnaca,Cyprus,66,4,0,4,0
2025,1,JAN,2025-01-08,LCPH,Paphos,Cyprus,11,0,0,0,0
2025,1,JAN,2025-01-08,LDZA,Zagreb,Croatia,50,8,0,8,0
2025,1,JAN,2025-01-08,LEAL,Alicante,Spain,84,5,0,5,0
2025,1,JAN,2025-01-08,LEAM,Almeria,Spain,9,1,0,1,0
2025,1,JAN,2025-01-08,LEAS,Asturias,Spain,16,1,0,1,0
2025,1,JAN,2025-01-08,LEBB,Bilbao,Spain,36,8,0,7,1
2025,1,JAN,2025-01-08,LEBG,Burgos,Spain,0,0,0,0,0
2025,1,JAN,2025-01-08,LEBL,Barcelona,Spain,360,33,0,33,0
2025,1,JAN,2025-01-08,LEBZ,Badajoz,Spain,3,1,0,1,0
2025,1,JAN,2025-01-08,LECO,La Coruna,Spain,11,2,0,2,0
2025,1,JAN,2025-01-08,LEDA,Lleida/Alguaire,Spain,2,0,0,0,0
2025,1,JAN,2025-01-08,LEGE,Gerona,Spain,4,0,0,0,0
2025,1,JAN,2025-01-08,LEGR,Granada,Spain,13,5,0,5,0
2025,1,JAN,2025-01-08,LEGT,Madrid/Getafe,Spain,1,0,0,0,0
2025,1,JAN,2025-01-08,LEIB,Ibiza,Spain,40,3,0,3,0
2025,1,JAN,2025-01-08,LEJR,Jerez De La Frontera,Spain,10,0,0,0,0
2025,1,JAN,2025-01-08,LELL,Sabadell,Spain,9,0,0,0,0
2025,1,JAN,2025-01-08,LELN,Leon,Spain,3,0,0,0,0
2025,1,JAN,2025-01-08,LEMD,Madrid/ Barajas,Spain,531,55,0,55,0
2025,1,JAN,2025-01-08,LEMG,Málaga,Spain,123,25,0,24,1
2025,1,JAN,2025-01-08,LEMH,Mahon,Spain,23,0,0,0,0
2025,1,JAN,2025-01-08,LEMO,Seville/Moron,Spain,9,0,0,0,0
2025,1,JAN,2025-01-08,LEPA,Palma de Mallorca,Spain,114,6,0,6,0
2025,1,JAN,2025-01-08,LEPP,Noain Pamplona,Spain,3,0,0,0,0
2025,1,JAN,2025-01-08,LERJ,Logrono,Spain,1,0,0,0,0
2025,1,JAN,2025-01-08,LERS,Reus,Spain,0,0,0,0,0
2025,1,JAN,2025-01-08,LERT,Rota,Spain,4,0,0,0,0
2025,1,JAN,2025-01-08,LESA,Salamanca Matalan,Spain,2,0,0,0,0
2025,1,JAN,2025-01-08,LESB,Son Bonet,Spain,2,0,0,0,0
2025,1,JAN,2025-01-08,LESJ,Palma/Son San Juan,Spain,1,0,0,0,0
2025,1,JAN,2025-01-08,LESO,San Sebastian,Spain,6,0,0,0,0
2025,1,JAN,2025-01-08,LEST,Santiago,Spain,20,3,0,3,0
2025,1,JAN,2025-01-08,LETO,Madrid/Torrejon,Spain,1,0,0,0,0
2025,1,JAN,2025-01-08,LEVC,Valencia,Spain,80,9,1,8,0
2025,1,JAN,2025-01-08,LEVD,Valladolid,Spain,3,2,1,1,0
2025,1,JAN,2025-01-08,LEVT,Vitoria,Spain,15,1,0,1,0
2025,1,JAN,2025-01-08,LEVX,Vigo,Spain,5,2,0,1,1
2025,1,JAN,2025-01-08,LEXJ,Santander,Spain,5,0,0,0,0
2025,1,JAN,2025-01-08,LEZG,Zaragoza,Spain,11,0,0,0,0
2025,1,JAN,2025-01-08,LEZL,Sevilla,Spain,57,10,0,10,0
2025,1,JAN,2025-01-08,LFAQ,Albert-Bray,France,1,0,0,0,0
2025,1,JAN,2025-01-08,LFBA,Agen-La Garenne,France,3,0,0,0,0
2025,1,JAN,2025-01-08,LFBD,Bordeaux-Mérignac,France,43,5,0,5,0
2025,1,JAN,2025-01-08,LFBE,Bergerac-Roumanière,France,4,0,0,0,0
2025,1,JAN,2025-01-08,LFBH,La Rochelle-Ile de Ré,France,1,0,0,0,0
2025,1,JAN,2025-01-08,LFBI,Poitiers-Biard,France,2,0,0,0,0
2025,1,JAN,2025-01-08,LFBL,Limoges-Bellegarde,France,8,0,0,0,0
2025,1,JAN,2025-01-08,LFBO,Toulouse-Blagnac,France,80,15,0,14,1
2025,1,JAN,2025-01-08,LFBP,Pau-Pyrénées,France,12,1,0,1,0
2025,1,JAN,2025-01-08,LFBT,Tarbes-Lourdes Pyrénées,France,5,2,0,2,0
2025,1,JAN,2025-01-08,LFBZ,Biarritz-Bayonne-Anglet,France,10,2,0,2,0
2025,1,JAN,2025-01-08,LFCR,Rodez-Marcillac,France,5,1,0,1,0
2025,1,JAN,2025-01-08,LFGJ,Dôle-Tavaux,France,3,0,0,0,0
2025,1,JAN,2025-01-08,LFJL,Metz-Nancy-Lorraine,France,5,3,0,3,0
2025,1,JAN,2025-01-08,LFJR,Angers-Marcé,France,2,0,0,0,0
2025,1,JAN,2025-01-08,LFKB,Bastia-Poretta,France,15,2,0,2,0
2025,1,JAN,2025-01-08,LFKC,Calvi-Sainte-Catherine,France,5,0,0,0,0
2025,1,JAN,2025-01-08,LFKF,Figari-Sud Corse,France,4,1,0,1,0
2025,1,JAN,2025-01-08,LFKJ,Ajaccio-Napoléon-Bonaparte,France,12,2,0,2,0
2025,1,JAN,2025-01-08,LFLB,Chambéry-Aix-les-Bains,France,14,3,1,2,0
2025,1,JAN,2025-01-08,LFLC,Clermont-Ferrand-Auvergne,France,10,1,0,1,0
2025,1,JAN,2025-01-08,LFLI,Annemasse,France,1,0,0,0,0
2025,1,JAN,2025-01-08,LFLL,Lyon-Saint-Exupéry,France,116,18,3,14,1
2025,1,JAN,2025-01-08,LFLP,Annecy-Meythet,France,4,1,0,1,0
2025,1,JAN,2025-01-08,LFLS,Grenoble-Isère,France,11,4,0,4,0
2025,1,JAN,2025-01-08,LFLX,Châteauroux-Déols,France,3,0,0,0,0
2025,1,JAN,2025-01-08,LFLY,Lyon-Bron,France,7,1,0,1,0
2025,1,JAN,2025-01-08,LFMD,Cannes-Mandelieu,France,6,0,0,0,0
2025,1,JAN,2025-01-08,LFMH,Saint-Etienne-Bouthéon,France,3,0,0,0,0
2025,1,JAN,2025-01-08,LFMI,Istres-Le Tubé,France,3,3,0,3,0
2025,1,JAN,2025-01-08,LFMK,Carcassonne-Salvaza,France,7,0,0,0,0
2025,1,JAN,2025-01-08,LFML,Marseille-Provence,France,91,12,0,12,0
2025,1,JAN,2025-01-08,LFMN,Nice-Côte d’Azur,France,108,23,4,19,0
2025,1,JAN,2025-01-08,LFMP,Perpignan-Rivesaltes,France,22,2,0,2,0
2025,1,JAN,2025-01-08,LFMT,Montpellier-Méditerranée,France,35,11,0,9,2
2025,1,JAN,2025-01-08,LFMU,Béziers-Vias,France,10,1,1,0,0
2025,1,JAN,2025-01-08,LFMV,Avignon-Caumont,France,13,1,0,1,0
2025,1,JAN,2025-01-08,LFOB,Beauvais-Tillé,France,24,8,0,8,0
2025,1,JAN,2025-01-08,LFOH,Le Havre-Octeville,France,1,0,0,0,0
2025,1,JAN,2025-01-08,LFOK,Châlons-Vatry,France,6,1,0,1,0
2025,1,JAN,2025-01-08,LFOP,Rouen,France,4,1,0,1,0
2025,1,JAN,2025-01-08,LFOT,Tours-Val de Loire,France,5,0,0,0,0
2025,1,JAN,2025-01-08,LFPB,Paris-Le Bourget,France,53,7,0,6,1
2025,1,JAN,2025-01-08,LFPG,Paris-Charles-de-Gaulle,France,565,142,26,115,1
2025,1,JAN,2025-01-08,LFPN,Toussus-le-Noble,France,8,0,0,0,0
2025,1,JAN,2025-01-08,LFPO,Paris-Orly,France,222,55,0,50,5
2025,1,JAN,2025-01-08,LFQQ,Lille-Lesquin,France,8,3,0,3,0
2025,1,JAN,2025-01-08,LFRB,Brest-Bretagne,France,16,1,0,1,0
2025,1,JAN,2025-01-08,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,0,0,0,0
2025,1,JAN,2025-01-08,LFRG,Deauville-Normandie,France,4,0,0,0,0
2025,1,JAN,2025-01-08,LFRH,Lorient-Lann Bihoué,France,4,0,0,0,0
2025,1,JAN,2025-01-08,LFRK,Caen-Carpiquet,France,3,2,1,1,0
2025,1,JAN,2025-01-08,LFRM,Le Mans,France,2,0,0,0,0
2025,1,JAN,2025-01-08,LFRN,Rennes-Saint-Jacques,France,20,2,0,2,0
2025,1,JAN,2025-01-08,LFRQ,Quimper-Pluguffan,France,2,0,0,0,0
2025,1,JAN,2025-01-08,LFRS,Nantes-Atlantique,France,41,3,0,3,0
2025,1,JAN,2025-01-08,LFRZ,Saint-Nazaire-Montoir,France,2,0,0,0,0
2025,1,JAN,2025-01-08,LFSB,Bâle-Mulhouse,France,72,9,0,9,0
2025,1,JAN,2025-01-08,LFSL,Brive-Souillac,France,5,1,0,1,0
2025,1,JAN,2025-01-08,LFST,Strasbourg-Entzheim,France,9,1,0,1,0
2025,1,JAN,2025-01-08,LFTH,Hyères-Le Palyvestre,France,6,0,0,0,0
2025,1,JAN,2025-01-08,LFTW,Nîmes-Garons,France,10,1,0,1,0
2025,1,JAN,2025-01-08,LGAV,Athens,Greece,255,19,1,18,0
2025,1,JAN,2025-01-08,LGIR,Heraklion,Greece,21,1,0,1,0
2025,1,JAN,2025-01-08,LGKF,Kefallinia,Greece,3,0,0,0,0
2025,1,JAN,2025-01-08,LGKO,Kos,Greece,7,0,0,0,0
2025,1,JAN,2025-01-08,LGKR,Corfu,Greece,5,0,0,0,0
2025,1,JAN,2025-01-08,LGMK,Mikonos,Greece,3,0,0,0,0
2025,1,JAN,2025-01-08,LGPZ,Aktion,Greece,3,0,0,0,0
2025,1,JAN,2025-01-08,LGSA,Khania/Souda,Greece,13,0,0,0,0
2025,1,JAN,2025-01-08,LGSK,Skiathos,Greece,1,0,0,0,0
2025,1,JAN,2025-01-08,LGTS,Thessaloniki,Greece,55,4,2,2,0
2025,1,JAN,2025-01-08,LGZA,Zakinthos,Greece,3,1,0,1,0
2025,1,JAN,2025-01-08,LHBP,Budapest/ Ferihegy,Hungary,131,15,0,15,0
2025,1,JAN,2025-01-08,LIBR,Brindisi,Italy,12,1,0,1,0
2025,1,JAN,2025-01-08,LICC,Catania,Italy,57,2,1,1,0
2025,1,JAN,2025-01-08,LICJ,Palermo Falcone-Borsellino,Italy,43,2,0,2,0
2025,1,JAN,2025-01-08,LIMC,Milan/ Malpensa,Italy,220,22,0,22,0
2025,1,JAN,2025-01-08,LIME,Bergamo,Italy,81,3,1,2,0
2025,1,JAN,2025-01-08,LIMF,Torino Caselle,Italy,41,3,0,3,0
2025,1,JAN,2025-01-08,LIML,Milan/ Linate,Italy,154,20,0,20,0
2025,1,JAN,2025-01-08,LIPE,Bologna,Italy,65,11,1,10,0
2025,1,JAN,2025-01-08,LIPH,Treviso,Italy,19,2,0,2,0
2025,1,JAN,2025-01-08,LIPZ,Venice,Italy,67,10,3,6,1
2025,1,JAN,2025-01-08,LIRA,Rome/Ciampino,Italy,51,0,0,0,0
2025,1,JAN,2025-01-08,LIRF,Rome/Fiumicino,Italy,338,32,0,32,0
2025,1,JAN,2025-01-08,LIRN,Naples,Italy,71,5,0,5,0
2025,1,JAN,2025-01-08,LIRP,Pisa San Giusto,Italy,19,2,0,2,0
2025,1,JAN,2025-01-08,LJLJ,Ljubljana,Slovenia,24,1,0,1,0
2025,1,JAN,2025-01-08,LKMT,Ostrava,Czech Republic,9,0,0,0,0
2025,1,JAN,2025-01-08,LKPR,Prague,Czech Republic,98,12,0,12,0
2025,1,JAN,2025-01-08,LKTB,Brno-Tuřany,Czech Republic,4,0,0,0,0
2025,1,JAN,2025-01-08,LLBG,Tel Aviv,Israel,161,7,1,6,0
2025,1,JAN,2025-01-08,LMML,Malta,Malta,53,9,1,8,0
2025,1,JAN,2025-01-08,LOWG,Graz,Austria,10,2,0,2,0
2025,1,JAN,2025-01-08,LOWI,Innsbruck,Austria,26,2,1,1,0
2025,1,JAN,2025-01-08,LOWK,Klagenfurt,Austria,3,1,0,1,0
2025,1,JAN,2025-01-08,LOWL,Linz,Austria,6,4,0,4,0
2025,1,JAN,2025-01-08,LOWS,Salzburg,Austria,22,2,0,2,0
2025,1,JAN,2025-01-08,LOWW,Vienna,Austria,257,24,0,24,0
2025,1,JAN,2025-01-08,LPAZ,Santa Maria,Portugal,2,0,0,0,0
2025,1,JAN,2025-01-08,LPCS,Cascais,Portugal,1,0,0,0,0
2025,1,JAN,2025-01-08,LPFL,Flores,Portugal,2,0,0,0,0
2025,1,JAN,2025-01-08,LPFR,Faro,Portugal,27,2,0,2,0
2025,1,JAN,2025-01-08,LPHR,Horta,Portugal,7,0,0,0,0
2025,1,JAN,2025-01-08,LPMA,Madeira,Portugal,27,3,0,3,0
2025,1,JAN,2025-01-08,LPMT,Montijo AirBase,Portugal,2,0,0,0,0
2025,1,JAN,2025-01-08,LPPD,Ponta Delgada,Portugal,23,1,0,1,0
2025,1,JAN,2025-01-08,LPPR,Porto,Portugal,92,10,0,10,0
2025,1,JAN,2025-01-08,LPPS,Porto Santo,Portugal,3,0,0,0,0
2025,1,JAN,2025-01-08,LPPT,Lisbon,Portugal,272,25,0,25,0
2025,1,JAN,2025-01-08,LQSA,Sarajevo,Bosnia and Herzegovina,22,1,0,1,0
2025,1,JAN,2025-01-08,LRBS,Bucharest/ Băneasa,Romania,1,0,0,0,0
2025,1,JAN,2025-01-08,LROP,Bucharest/ Otopeni,Romania,155,16,0,16,0
2025,1,JAN,2025-01-08,LSGG,Geneva,Switzerland,192,27,3,24,0
2025,1,JAN,2025-01-08,LSGS,Sion,Switzerland,7,1,0,1,0
2025,1,JAN,2025-01-08,LSZH,Zürich,Switzerland,282,35,2,33,0
2025,1,JAN,2025-01-08,LTAC,Ankara/ Esenboğa,Türkiye,124,2,0,2,0
2025,1,JAN,2025-01-08,LTAI,Antalya,Türkiye,120,1,0,1,0
2025,1,JAN,2025-01-08,LTBA,Istanbul/ Atatürk,Türkiye,14,0,0,0,0
2025,1,JAN,2025-01-08,LTBJ,İzmir/ Adnan Menderes,Türkiye,78,1,0,1,0
2025,1,JAN,2025-01-08,LTFJ,Istanbul/ Sabiha Gökçen,Türkiye,329,6,0,3,3
2025,1,JAN,2025-01-08,LTFM,Istanbul International,Türkiye,665,23,1,21,1
2025,1,JAN,2025-01-08,LUKK,Chișinău,Moldova,50,2,0,2,0
2025,1,JAN,2025-01-08,LWSK,Skopje,North Macedonia,29,1,0,1,0
2025,1,JAN,2025-01-08,LYBE,Belgrade/ Nikola Tesla,Serbia,104,9,0,9,0
2025,1,JAN,2025-01-08,LYPG,Podgorica,Montenegro,11,0,0,0,0
2025,1,JAN,2025-01-08,LZIB,Bratislava,Slovakia,15,2,0,2,0
2025,1,JAN,2025-01-08,UDYZ,Zvartnots,Armenia,68,0,0,0,0
2025,1,JAN,2025-01-08,UGTB,Tbilisi,Georgia,57,2,1,0,1
2025,1,JAN,2025-01-09,EBAW,Antwerp,Belgium,8,0,0,0,0
2025,1,JAN,2025-01-09,EBBR,Brussels,Belgium,225,23,1,19,3
2025,1,JAN,2025-01-09,EBCI,Charleroi,Belgium,56,11,0,10,1
2025,1,JAN,2025-01-09,EBLG,Liège,Belgium,41,3,0,3,0
2025,1,JAN,2025-01-09,EBOS,Ostend-Bruges,Belgium,14,1,0,1,0
2025,1,JAN,2025-01-09,EDDB,Berlin/ Schoenefeld,Germany,202,17,1,16,0
2025,1,JAN,2025-01-09,EDDC,Dresden,Germany,10,1,0,1,0
2025,1,JAN,2025-01-09,EDDE,Erfurt,Germany,1,0,0,0,0
2025,1,JAN,2025-01-09,EDDF,Frankfurt,Germany,511,40,2,38,0
2025,1,JAN,2025-01-09,EDDG,Muenster-Osnabrueck,Germany,13,3,0,3,0
2025,1,JAN,2025-01-09,EDDH,Hamburg,Germany,134,13,0,13,0
2025,1,JAN,2025-01-09,EDDK,Cologne-Bonn,Germany,139,8,0,8,0
2025,1,JAN,2025-01-09,EDDL,Dusseldorf,Germany,167,11,1,10,0
2025,1,JAN,2025-01-09,EDDM,Munich,Germany,353,26,2,23,1
2025,1,JAN,2025-01-09,EDDN,Nuremberg,Germany,42,5,1,4,0
2025,1,JAN,2025-01-09,EDDP,Leipzig-Halle,Germany,103,5,0,5,0
2025,1,JAN,2025-01-09,EDDS,Stuttgart,Germany,79,7,0,7,0
2025,1,JAN,2025-01-09,EDDV,Hanover,Germany,54,7,0,5,2
2025,1,JAN,2025-01-09,EDDW,Bremen,Germany,32,5,0,5,0
2025,1,JAN,2025-01-09,EETN,Tallinn,Estonia,37,2,0,2,0
2025,1,JAN,2025-01-09,EETU,Tartu,Estonia,2,0,0,0,0
2025,1,JAN,2025-01-09,EFHK,Helsinki/ Vantaa,Finland,206,14,0,13,1
2025,1,JAN,2025-01-09,EGAA,Belfast/Aldergrove,United Kingdom,53,6,0,6,0
2025,1,JAN,2025-01-09,EGAC,Belfast/City Airport,United Kingdom,38,4,0,4,0
2025,1,JAN,2025-01-09,EGAE,Londonderry/Eglinton,United Kingdom,4,0,0,0,0
2025,1,JAN,2025-01-09,EGBB,Birmingham,United Kingdom,99,18,0,18,0
2025,1,JAN,2025-01-09,EGCC,Manchester,United Kingdom,161,13,0,12,1
2025,1,JAN,2025-01-09,EGGD,Bristol,United Kingdom,52,11,0,11,0
2025,1,JAN,2025-01-09,EGGW,London/ Luton,United Kingdom,137,8,0,8,0
2025,1,JAN,2025-01-09,EGHI,Southampton,United Kingdom,25,4,0,4,0
2025,1,JAN,2025-01-09,EGKB,Biggin Hill,United Kingdom,23,1,0,1,0
2025,1,JAN,2025-01-09,EGKK,London/ Gatwick,United Kingdom,236,33,0,33,0
2025,1,JAN,2025-01-09,EGLC,London/ City,United Kingdom,64,12,1,11,0
2025,1,JAN,2025-01-09,EGLF,Farnborough,United Kingdom,29,7,0,7,0
2025,1,JAN,2025-01-09,EGLL,London/ Heathrow,United Kingdom,636,60,0,60,0
2025,1,JAN,2025-01-09,EGNT,Newcastle,United Kingdom,37,7,1,6,0
2025,1,JAN,2025-01-09,EGNX,East Midlands,United Kingdom,60,8,0,8,0
2025,1,JAN,2025-01-09,EGPD,Aberdeen,United Kingdom,50,5,0,5,0
2025,1,JAN,2025-01-09,EGPF,Glasgow,United Kingdom,80,8,0,8,0
2025,1,JAN,2025-01-09,EGPH,Edinburgh,United Kingdom,120,13,0,13,0
2025,1,JAN,2025-01-09,EGSS,London/ Stansted,United Kingdom,164,11,0,11,0
2025,1,JAN,2025-01-09,EHAM,Amsterdam/ Schiphol,Netherlands,600,43,2,40,1
2025,1,JAN,2025-01-09,EHBK,Maastricht-Aachen,Netherlands,4,0,0,0,0
2025,1,JAN,2025-01-09,EHGG,Groningen,Netherlands,12,0,0,0,0
2025,1,JAN,2025-01-09,EHLE,Lelystad,Netherlands,1,0,0,0,0
2025,1,JAN,2025-01-09,EHRD,Rotterdam,Netherlands,29,1,0,1,0
2025,1,JAN,2025-01-09,EICK,Cork,Ireland,24,7,0,6,1
2025,1,JAN,2025-01-09,EIDL,Donegal,Ireland,2,0,0,0,0
2025,1,JAN,2025-01-09,EIDW,Dublin,Ireland,243,37,2,35,0
2025,1,JAN,2025-01-09,EIKN,Connaught,Ireland,5,0,0,0,0
2025,1,JAN,2025-01-09,EIKY,Kerry/Farranfore,Ireland,3,0,0,0,0
2025,1,JAN,2025-01-09,EINN,Shannon,Ireland,22,3,0,3,0
2025,1,JAN,2025-01-09,EKCH,Copenhagen/ Kastrup,Denmark,274,18,0,18,0
2025,1,JAN,2025-01-09,ELLX,Luxembourg,Luxembourg,83,31,0,31,0
2025,1,JAN,2025-01-09,ENBR,Bergen,Norway,121,4,0,4,0
2025,1,JAN,2025-01-09,ENGM,Oslo/ Gardermoen,Norway,271,13,0,12,1
2025,1,JAN,2025-01-09,ENHD,Haugesund,Norway,9,0,0,0,0
2025,1,JAN,2025-01-09,ENVA,Trondheim,Norway,70,2,0,2,0
2025,1,JAN,2025-01-09,ENZV,Stavanger,Norway,83,3,0,3,0
2025,1,JAN,2025-01-09,EPBY,Bydgoszcz,Poland,1,0,0,0,0
2025,1,JAN,2025-01-09,EPGD,Gdansk,Poland,52,4,0,4,0
2025,1,JAN,2025-01-09,EPKK,Krakow - Balice,Poland,94,6,0,6,0
2025,1,JAN,2025-01-09,EPKT,Katowice - Pyrzowice,Poland,45,5,0,5,0
2025,1,JAN,2025-01-09,EPLB,Lublin,Poland,3,0,0,0,0
2025,1,JAN,2025-01-09,EPLL,Lodz - Lublinek,Poland,3,0,0,0,0
2025,1,JAN,2025-01-09,EPMO,Warszawa/ Modlin,Poland,9,0,0,0,0
2025,1,JAN,2025-01-09,EPPO,Poznan - Lawica,Poland,22,3,0,3,0
2025,1,JAN,2025-01-09,EPRZ,Rzeszow - Jasionka,Poland,21,1,0,1,0
2025,1,JAN,2025-01-09,EPSC,Szczecin - Goleniów,Poland,4,0,0,0,0
2025,1,JAN,2025-01-09,EPWA,Warszawa/ Chopina,Poland,253,22,0,21,1
2025,1,JAN,2025-01-09,EPWR,Wroclaw/ Strachowice,Poland,32,3,0,3,0
2025,1,JAN,2025-01-09,EPZG,Zielona Gora - Babimost,Poland,1,0,0,0,0
2025,1,JAN,2025-01-09,ESGG,Göteborg,Sweden,54,5,0,5,0
2025,1,JAN,2025-01-09,ESSA,Stockholm/ Arlanda,Sweden,235,18,1,16,1
2025,1,JAN,2025-01-09,ESSB,Stockholm/ Bromma,Sweden,7,0,0,0,0
2025,1,JAN,2025-01-09,EVLA,Liepaja,Latvia,0,0,0,0,0
2025,1,JAN,2025-01-09,EVRA,Riga,Latvia,70,7,0,7,0
2025,1,JAN,2025-01-09,EYKA,Kaunas,Lithuania,9,0,0,0,0
2025,1,JAN,2025-01-09,EYPA,Palanga,Lithuania,6,0,0,0,0
2025,1,JAN,2025-01-09,EYSA,Šiauliai,Lithuania,8,0,0,0,0
2025,1,JAN,2025-01-09,EYVI,Vilnius,Lithuania,42,3,0,3,0
2025,1,JAN,2025-01-09,GCFV,Fuerteventura,Spain,68,23,0,23,0
2025,1,JAN,2025-01-09,GCGM,La Gomera,Spain,4,0,0,0,0
2025,1,JAN,2025-01-09,GCHI,Hierro,Spain,7,0,0,0,0
2025,1,JAN,2025-01-09,GCLA,La Palma,Spain,29,1,0,1,0
2025,1,JAN,2025-01-09,GCLP,Gran Canaria,Spain,184,44,1,43,0
2025,1,JAN,2025-01-09,GCRR,Lanzarote,Spain,92,35,0,35,0
2025,1,JAN,2025-01-09,GCTS,Tenerife Sur/Reina Sofia,Spain,122,46,0,46,0
2025,1,JAN,2025-01-09,GCXO,Tenerife North,Spain,96,14,1,13,0
2025,1,JAN,2025-01-09,GEML,Melilla,Spain,13,2,0,2,0
2025,1,JAN,2025-01-09,GMAD,Agadir,Morocco,26,10,1,9,0
2025,1,JAN,2025-01-09,GMFF,Fes,Morocco,10,4,1,3,0
2025,1,JAN,2025-01-09,GMME,Rabat,Morocco,26,8,2,4,2
2025,1,JAN,2025-01-09,GMMN,Casablanca,Morocco,116,29,0,20,9
2025,1,JAN,2025-01-09,GMMX,Marrakech,Morocco,66,22,5,14,3
2025,1,JAN,2025-01-09,GMTT,Tanger,Morocco,22,7,0,6,1
2025,1,JAN,2025-01-09,LATI,Tirana,Albania,73,7,0,7,0
2025,1,JAN,2025-01-09,LBSF,Sofia,Bulgaria,73,10,0,10,0
2025,1,JAN,2025-01-09,LCLK,Larnaca,Cyprus,69,6,1,5,0
2025,1,JAN,2025-01-09,LCPH,Paphos,Cyprus,14,1,1,0,0
2025,1,JAN,2025-01-09,LDZA,Zagreb,Croatia,51,7,0,7,0
2025,1,JAN,2025-01-09,LEAB,Albacete,Spain,2,0,0,0,0
2025,1,JAN,2025-01-09,LEAL,Alicante,Spain,92,9,0,9,0
2025,1,JAN,2025-01-09,LEAM,Almeria,Spain,6,0,0,0,0
2025,1,JAN,2025-01-09,LEAS,Asturias,Spain,16,1,0,1,0
2025,1,JAN,2025-01-09,LEBB,Bilbao,Spain,48,9,1,8,0
2025,1,JAN,2025-01-09,LEBG,Burgos,Spain,0,0,0,0,0
2025,1,JAN,2025-01-09,LEBL,Barcelona,Spain,375,39,2,37,0
