YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2025,3,MAR,2025-03-04,Croatia,State (FIR),SFR,343654,343162.43,338228.72000000003
2025,3,MAR,2025-03-04,Cyprus,State (FIR),CPF,285130,282763.02,273391.39
2025,3,MAR,2025-03-04,Cyprus,State (FIR),FTFM,284078,279568.06,269962.36
2025,3,MAR,2025-03-04,Cyprus,State (FIR),SFR,264345,259985.58000000002,251490.53
2025,3,MAR,2025-03-04,Czech Republic,State (FIR),CPF,299308,298598.22000000003,292192.28
2025,3,MAR,2025-03-04,Czech Republic,State (FIR),FTFM,296553,294865.89,285817.27
2025,3,MAR,2025-03-04,Czech Republic,State (FIR),SFR,289136,287555.86,278893.34
2025,3,MAR,2025-03-04,DANUBE FAB,FAB (FIR),CPF,1459309,1454060.38,1407801.31
2025,3,MAR,2025-03-04,DANUBE FAB,FAB (FIR),FTFM,1431755,1425120.72,1375365.74
2025,3,MAR,2025-03-04,DANUBE FAB,FAB (FIR),SFR,1348298,1342109.23,1296214.35
2025,3,MAR,2025-03-04,DK-SE FAB,FAB (FIR),CPF,712110,710429.14,700958.59
2025,3,MAR,2025-03-04,DK-SE FAB,FAB (FIR),FTFM,715924,710373.36,697223.61
2025,3,MAR,2025-03-04,DK-SE FAB,FAB (FIR),SFR,707601,702515.8,690559.97
2025,3,MAR,2025-03-04,Denmark,State (FIR),CPF,232620,232263.57,229522.97
2025,3,MAR,2025-03-04,Denmark,State (FIR),FTFM,233593,232290.30000000002,227901.48
2025,3,MAR,2025-03-04,Denmark,State (FIR),SFR,234167,233170.7,228891.71
2025,3,MAR,2025-03-04,EUROCONTROL Area (PRR),Area (FIR),CPF,25117588,24543931.21,24392846.43
2025,3,MAR,2025-03-04,EUROCONTROL Area (PRR),Area (FIR),FTFM,25291950,24403312.34,24199589.54
2025,3,MAR,2025-03-04,EUROCONTROL Area (PRR),Area (FIR),SFR,24538837,23711514.59,23513558.54
2025,3,MAR,2025-03-04,Estonia,State (FIR),CPF,69377,69163.55,65960.92
2025,3,MAR,2025-03-04,Estonia,State (FIR),FTFM,68854,68643.41,65311.51
2025,3,MAR,2025-03-04,Estonia,State (FIR),SFR,63589,63393.92,60291.11
2025,3,MAR,2025-03-04,FAB CE,FAB (FIR),CPF,2199955,2190269.8,2155848.09
2025,3,MAR,2025-03-04,FAB CE,FAB (FIR),FTFM,2205647,2190365.31,2147022.83
2025,3,MAR,2025-03-04,FAB CE,FAB (FIR),SFR,2113815,2099643.4,2059375.2
2025,3,MAR,2025-03-04,FAB CE (SES RP1),FAB (FIR),CPF,1614603,1606967.28,1577795.98
2025,3,MAR,2025-03-04,FAB CE (SES RP1),FAB (FIR),FTFM,1615896,1603664.54,1566433.88
2025,3,MAR,2025-03-04,FAB CE (SES RP1),FAB (FIR),SFR,1554663,1543151.53,1508550.78
2025,3,MAR,2025-03-04,FAB CE (SES RP2),FAB (FIR),CPF,1981139,1972099.2000000002,1939419.42
2025,3,MAR,2025-03-04,FAB CE (SES RP2),FAB (FIR),FTFM,1982057,1967983.52,1926535.5899999999
2025,3,MAR,2025-03-04,FAB CE (SES RP2),FAB (FIR),SFR,1898404,1885294.9,1846860.54
2025,3,MAR,2025-03-04,FABEC,FAB (FIR),CPF,6782261,6689095.1,6591097.86
2025,3,MAR,2025-03-04,FABEC,FAB (FIR),FTFM,6904699,6687943.77,6559248.55
2025,3,MAR,2025-03-04,FABEC,FAB (FIR),SFR,6781834,6576474.75,6453489.16
2025,3,MAR,2025-03-04,Finland,State (FIR),CPF,127862,127517.62000000001,124762.38
2025,3,MAR,2025-03-04,Finland,State (FIR),FTFM,128681,128211.05,125091.02
2025,3,MAR,2025-03-04,Finland,State (FIR),SFR,123661,123210.3,120142.54000000001
2025,3,MAR,2025-03-04,France,State (FIR),CPF,3708679,3662586.67,3597472.46
2025,3,MAR,2025-03-04,France,State (FIR),FTFM,3748307,3639948.96,3559624.2800000003
2025,3,MAR,2025-03-04,France,State (FIR),SFR,3684607,3582096.61,3504432.52
2025,3,MAR,2025-03-04,Georgia,State (FIR),CPF,190359,189740.13,178857.37
2025,3,MAR,2025-03-04,Georgia,State (FIR),FTFM,190646,189626.53,180199.15
2025,3,MAR,2025-03-04,Georgia,State (FIR),SFR,158656,157939.33000000002,151149.36000000002
2025,3,MAR,2025-03-04,Germany,State (FIR),CPF,2075835,2061103.73,2028486.88
2025,3,MAR,2025-03-04,Germany,State (FIR),FTFM,2111315,2060384.79,2010959.75
2025,3,MAR,2025-03-04,Germany,State (FIR),SFR,2063359,2016136.22,1969015.17
2025,3,MAR,2025-03-04,Greece,State (FIR),CPF,934721,930418.3,916677.65
2025,3,MAR,2025-03-04,Greece,State (FIR),FTFM,939904,930724.8200000001,914886.0700000001
2025,3,MAR,2025-03-04,Greece,State (FIR),SFR,887487,880025.37,866339.48
2025,3,MAR,2025-03-04,Hungary,State (FIR),CPF,500094,498990.38,489296.21
2025,3,MAR,2025-03-04,Hungary,State (FIR),FTFM,497350,495399.23,483886.3
2025,3,MAR,2025-03-04,Hungary,State (FIR),SFR,472649,470861.41000000003,460320.55
2025,3,MAR,2025-03-04,Ireland,State (FIR),CPF,270946,270677.09,266366.89
2025,3,MAR,2025-03-04,Ireland,State (FIR),FTFM,251044,250324.81,245332.51
2025,3,MAR,2025-03-04,Ireland,State (FIR),SFR,224489,223883.39,219930.96
2025,3,MAR,2025-03-04,Italy,State (FIR),CPF,1530953,1517489.9,1488848.43
2025,3,MAR,2025-03-04,Italy,State (FIR),FTFM,1542976,1518063.13,1481904.6
2025,3,MAR,2025-03-04,Italy,State (FIR),SFR,1526063,1501735.82,1467268.06
2025,3,MAR,2025-03-04,Latvia,State (FIR),CPF,72545,72353.45,68002.55
2025,3,MAR,2025-03-04,Latvia,State (FIR),FTFM,72584,72265.19,67875.05
2025,3,MAR,2025-03-04,Latvia,State (FIR),SFR,68895,68574.91,64561.200000000004
2025,3,MAR,2025-03-04,Lithuania,State (FIR),CPF,58777,57958.51,52162.42
2025,3,MAR,2025-03-04,Lithuania,State (FIR),FTFM,59073,58757.04,52128.65
2025,3,MAR,2025-03-04,Lithuania,State (FIR),SFR,56412,56060.55,49954.19
2025,3,MAR,2025-03-04,Malta,State (FIR),CPF,155256,155071.02,153270.53
2025,3,MAR,2025-03-04,Malta,State (FIR),FTFM,154853,154713.80000000002,152823.66
2025,3,MAR,2025-03-04,Malta,State (FIR),SFR,141103,141023.83000000002,139416.32
2025,3,MAR,2025-03-04,Moldova,State (FIR),CPF,1904,1902.04,1714.63
2025,3,MAR,2025-03-04,Moldova,State (FIR),FTFM,1046,1042.09,903.38
2025,3,MAR,2025-03-04,Moldova,State (FIR),SFR,1045,1042.09,903.38
2025,3,MAR,2025-03-04,Morocco,State (FIR),CPF,839241,835758.52,824954.89
2025,3,MAR,2025-03-04,Morocco,State (FIR),FTFM,833927,826157.8200000001,813897.0700000001
2025,3,MAR,2025-03-04,Morocco,State (FIR),SFR,833200,825825.25,814499.42
2025,3,MAR,2025-03-04,NEFAB,FAB (FIR),CPF,663446,657008.14,646747.13
2025,3,MAR,2025-03-04,NEFAB,FAB (FIR),FTFM,666934,657832.5,645175.1900000001
2025,3,MAR,2025-03-04,NEFAB,FAB (FIR),SFR,624508,615508.7000000001,603761.84
2025,3,MAR,2025-03-04,Netherlands,State (FIR),CPF,384007,381906.42,373467.02
2025,3,MAR,2025-03-04,Netherlands,State (FIR),FTFM,389094,382845.5,371096.34
2025,3,MAR,2025-03-04,Netherlands,State (FIR),SFR,378827,373156.28,362073.34
2025,3,MAR,2025-03-04,North Macedonia,State (FIR),CPF,59148,59064.47,58071.53
2025,3,MAR,2025-03-04,North Macedonia,State (FIR),FTFM,59342,59289.67,57875.64
2025,3,MAR,2025-03-04,North Macedonia,State (FIR),SFR,55657,55625.97,54248.270000000004
2025,3,MAR,2025-03-04,Norway,State (FIR),CPF,393899,391995.64,388179
2025,3,MAR,2025-03-04,Norway,State (FIR),FTFM,397380,392752.54000000004,387394.7
2025,3,MAR,2025-03-04,Norway,State (FIR),SFR,368202,363604.3,358635.38
2025,3,MAR,2025-03-04,Poland,State (FIR),CPF,495853,494249.55,470007.42
2025,3,MAR,2025-03-04,Poland,State (FIR),FTFM,496637,489916.99,460606.10000000003
2025,3,MAR,2025-03-04,Poland,State (FIR),SFR,476504,470220.79000000004,443756.11
2025,3,MAR,2025-03-04,Portugal (Continental),State (FIR),CPF,829255,827620.56,816730.2000000001
2025,3,MAR,2025-03-04,Portugal (Continental),State (FIR),FTFM,824131,820502.8200000001,808412.78
2025,3,MAR,2025-03-04,Portugal (Continental),State (FIR),SFR,809886,807069.48,796000.34
2025,3,MAR,2025-03-04,Romania,State (FIR),CPF,815555,813804.43,785506.65
2025,3,MAR,2025-03-04,Romania,State (FIR),FTFM,798144,796187.25,765741.51
2025,3,MAR,2025-03-04,Romania,State (FIR),SFR,749635,747785.35,719635.99
2025,3,MAR,2025-03-04,SES Area (RP2),Area (FIR),CPF,20366887,20002750.69,19793515.95
2025,3,MAR,2025-03-04,SES Area (RP2),Area (FIR),FTFM,20459951,19858108.98,19598365.75
2025,3,MAR,2025-03-04,SES Area (RP2),Area (FIR),SFR,19898432,19331838.42,19085711.17
2025,3,MAR,2025-03-04,SES Area (RP3),Area (FIR),CPF,18836633,18526197.59,18323385.34
2025,3,MAR,2025-03-04,SES Area (RP3),Area (FIR),FTFM,18937124,18412067.85,18160947.39
2025,3,MAR,2025-03-04,SES Area (RP3),Area (FIR),SFR,18449834,17952472.34,17716093.42
2025,3,MAR,2025-03-04,SW FAB,FAB (FIR),CPF,3508207,3465063.08,3417100.0300000003
2025,3,MAR,2025-03-04,SW FAB,FAB (FIR),FTFM,3507873,3437352.4,3379962.38
2025,3,MAR,2025-03-04,SW FAB,FAB (FIR),SFR,3470625,3402391.02,3347319.91
2025,3,MAR,2025-03-04,Serbia and Montenegro,State (FIR),CPF,397023,396382.21,390783.7
2025,3,MAR,2025-03-04,Serbia and Montenegro,State (FIR),FTFM,399209,398183.77,390712.28
2025,3,MAR,2025-03-04,Serbia and Montenegro,State (FIR),SFR,384598,383590.19,376463.73
2025,3,MAR,2025-03-04,Slovakia,State (FIR),CPF,141445,141057.26,134623.88
2025,3,MAR,2025-03-04,Slovakia,State (FIR),FTFM,139777,139189.98,131706.91
2025,3,MAR,2025-03-04,Slovakia,State (FIR),SFR,134801,134162.4,127448.59
2025,3,MAR,2025-03-04,Slovenia,State (FIR),CPF,95508,95442.78,94190.38
2025,3,MAR,2025-03-04,Slovenia,State (FIR),FTFM,95347,95308.18000000001,93737.49
2025,3,MAR,2025-03-04,Slovenia,State (FIR),SFR,92123,92093.92,90636.49
2025,3,MAR,2025-03-04,Spain,State (FIR),CPF,2674894,2640474.06,2596324.04
2025,3,MAR,2025-03-04,Spain,State (FIR),FTFM,2681248,2622830.95,2569050.59
2025,3,MAR,2025-03-04,Spain,State (FIR),SFR,2654652,2597711.23,2545348.01
2025,3,MAR,2025-03-04,Spain (Canarias),State (FIR),CPF,381086,375941.54,368689.65
2025,3,MAR,2025-03-04,Spain (Canarias),State (FIR),FTFM,368091,359397.9,350041.25
2025,3,MAR,2025-03-04,Spain (Canarias),State (FIR),SFR,352215,343959.32,334738.12
2025,3,MAR,2025-03-04,Spain (Continental),State (FIR),CPF,2293808,2264532.5300000003,2227634.39
2025,3,MAR,2025-03-04,Spain (Continental),State (FIR),FTFM,2313157,2263433.04,2219009.35
2025,3,MAR,2025-03-04,Spain (Continental),State (FIR),SFR,2302437,2253751.91,2210609.88
2025,3,MAR,2025-03-04,Sweden,State (FIR),CPF,479490,478370.82,471435.62
2025,3,MAR,2025-03-04,Sweden,State (FIR),FTFM,482331,478560.71,469322.13
2025,3,MAR,2025-03-04,Sweden,State (FIR),SFR,472871,469372.85000000003,461138.19
2025,3,MAR,2025-03-04,Switzerland,State (FIR),CPF,249562,247295.62,240061.17
2025,3,MAR,2025-03-04,Switzerland,State (FIR),FTFM,264926,259609.6,249140.61000000002
2025,3,MAR,2025-03-04,Switzerland,State (FIR),SFR,262715,257812,247665.28
2025,3,MAR,2025-03-04,Türkiye,State (FIR),CPF,2518999,2480862.35,2416942.91
2025,3,MAR,2025-03-04,Türkiye,State (FIR),FTFM,2668659,2572001.7800000003,2492277.05
2025,3,MAR,2025-03-04,Türkiye,State (FIR),SFR,2472947,2387281.97,2314234.36
2025,3,MAR,2025-03-04,UK (Continental),State (FIR),CPF,1530999,1504803.81,1470908.81
2025,3,MAR,2025-03-04,UK (Continental),State (FIR),FTFM,1524920,1481527.5,1439227.68
2025,3,MAR,2025-03-04,UK (Continental),State (FIR),SFR,1446480,1407457.95,1367491.56
2025,3,MAR,2025-03-04,UK-Ireland FAB,FAB (FIR),CPF,1802418,1772152.28,1737697.44
2025,3,MAR,2025-03-04,UK-Ireland FAB,FAB (FIR),FTFM,1776634,1727671.88,1685229.8
2025,3,MAR,2025-03-04,UK-Ireland FAB,FAB (FIR),SFR,1671515,1627655.17,1587979.27
2025,3,MAR,2025-03-05,Albania,State (FIR),CPF,83242,83026.23,81294.62
2025,3,MAR,2025-03-05,Albania,State (FIR),FTFM,85256,84527.16,81619.75
2025,3,MAR,2025-03-05,Albania,State (FIR),SFR,79959,79362.83,76578.46
2025,3,MAR,2025-03-05,Armenia,State (FIR),CPF,43743,43537.06,41332.61
2025,3,MAR,2025-03-05,Armenia,State (FIR),FTFM,40918,40715,38550.85
2025,3,MAR,2025-03-05,Armenia,State (FIR),SFR,48925,48686.75,46371.65
2025,3,MAR,2025-03-05,Austria,State (FIR),CPF,624884,623569.37,613926.76
2025,3,MAR,2025-03-05,Austria,State (FIR),FTFM,629890,627516,613866.13
2025,3,MAR,2025-03-05,Austria,State (FIR),SFR,605833,603636.17,590632.2000000001
2025,3,MAR,2025-03-05,BLUE MED FAB,FAB (FIR),CPF,3024943,2999068.88,2949225.4699999997
2025,3,MAR,2025-03-05,BLUE MED FAB,FAB (FIR),FTFM,3029499,2984263.29,2923677.58
2025,3,MAR,2025-03-05,BLUE MED FAB,FAB (FIR),SFR,2927923,2886540.92,2830380.39
2025,3,MAR,2025-03-05,Baltic FAB,FAB (FIR),CPF,584692,580392.77,553864.88
2025,3,MAR,2025-03-05,Baltic FAB,FAB (FIR),FTFM,588364,578415.65,545987.56
2025,3,MAR,2025-03-05,Baltic FAB,FAB (FIR),SFR,565232,556236.36,526831.84
2025,3,MAR,2025-03-05,Belgium,State (FIR),CPF,393479,390784.52,379918.73
2025,3,MAR,2025-03-05,Belgium,State (FIR),FTFM,425140,417756.01,400889.55
2025,3,MAR,2025-03-05,Belgium,State (FIR),SFR,427403,420439.45,403801.10000000003
2025,3,MAR,2025-03-05,Bosnia and Herzegovina,State (FIR),CPF,222376,222249.74,220012.55000000002
2025,3,MAR,2025-03-05,Bosnia and Herzegovina,State (FIR),FTFM,224799,224555.23,221813.93
2025,3,MAR,2025-03-05,Bosnia and Herzegovina,State (FIR),SFR,217439,217239.72,214636.37
2025,3,MAR,2025-03-05,Bulgaria,State (FIR),CPF,654684,653313.67,633275.93
2025,3,MAR,2025-03-05,Bulgaria,State (FIR),FTFM,641370,638968.55,617140.96
2025,3,MAR,2025-03-05,Bulgaria,State (FIR),SFR,605493,603162.6,583180.61
2025,3,MAR,2025-03-05,Croatia,State (FIR),CPF,342186,341796.91000000003,338099.86
2025,3,MAR,2025-03-05,Croatia,State (FIR),FTFM,343463,342771.21,338151.26
2025,3,MAR,2025-03-05,Croatia,State (FIR),SFR,330701,330086.29,325578.84
2025,3,MAR,2025-03-05,Cyprus,State (FIR),CPF,312550,310324.19,299683.91000000003
2025,3,MAR,2025-03-05,Cyprus,State (FIR),FTFM,315899,311133.10000000003,299806.86
2025,3,MAR,2025-03-05,Cyprus,State (FIR),SFR,295023,290645.54,280448.52
2025,3,MAR,2025-03-05,Czech Republic,State (FIR),CPF,331766,330860.44,323856.98
2025,3,MAR,2025-03-05,Czech Republic,State (FIR),FTFM,331357,329476.37,319823.18
2025,3,MAR,2025-03-05,Czech Republic,State (FIR),SFR,317733,316010.62,307029.22000000003
2025,3,MAR,2025-03-05,DANUBE FAB,FAB (FIR),CPF,1515119,1510673.96,1463810.22
2025,3,MAR,2025-03-05,DANUBE FAB,FAB (FIR),FTFM,1486841,1480716.18,1430422.95
2025,3,MAR,2025-03-05,DANUBE FAB,FAB (FIR),SFR,1396413,1390526.2,1344204.63
2025,3,MAR,2025-03-05,DK-SE FAB,FAB (FIR),CPF,733612,731587.9500000001,721248.42
2025,3,MAR,2025-03-05,DK-SE FAB,FAB (FIR),FTFM,733824,728584.8200000001,714672.8
2025,3,MAR,2025-03-05,DK-SE FAB,FAB (FIR),SFR,725406,720450.76,707699.72
2025,3,MAR,2025-03-05,Denmark,State (FIR),CPF,240615,240137.92,237068.84
2025,3,MAR,2025-03-05,Denmark,State (FIR),FTFM,240798,239486.34,234708.46
2025,3,MAR,2025-03-05,Denmark,State (FIR),SFR,243366,242246.46,237693.42
2025,3,MAR,2025-03-05,EUROCONTROL Area (PRR),Area (FIR),CPF,25837588,25245406.16,25085239.95
2025,3,MAR,2025-03-05,EUROCONTROL Area (PRR),Area (FIR),FTFM,25849577,24936268.39,24725521.74
2025,3,MAR,2025-03-05,EUROCONTROL Area (PRR),Area (FIR),SFR,25112186,24261241.5,24055880.08
2025,3,MAR,2025-03-05,Estonia,State (FIR),CPF,75176,74917.32,71769.23
2025,3,MAR,2025-03-05,Estonia,State (FIR),FTFM,73726,73550,70242.1
2025,3,MAR,2025-03-05,Estonia,State (FIR),SFR,67400,67221.79000000001,64193.5
2025,3,MAR,2025-03-05,FAB CE,FAB (FIR),CPF,2298687,2289558.27,2255468.86
2025,3,MAR,2025-03-05,FAB CE,FAB (FIR),FTFM,2302402,2287110.85,2244146.25
2025,3,MAR,2025-03-05,FAB CE,FAB (FIR),SFR,2205469,2191140.49,2150771.26
2025,3,MAR,2025-03-05,FAB CE (SES RP1),FAB (FIR),CPF,1733186,1725593.32,1696418.74
2025,3,MAR,2025-03-05,FAB CE (SES RP1),FAB (FIR),FTFM,1733689,1720980.9,1683724.6600000001
2025,3,MAR,2025-03-05,FAB CE (SES RP1),FAB (FIR),SFR,1656489,1644598.2000000002,1609711.79
2025,3,MAR,2025-03-05,FAB CE (SES RP2),FAB (FIR),CPF,2075533,2066878.78,2034679.26
2025,3,MAR,2025-03-05,FAB CE (SES RP2),FAB (FIR),FTFM,2077035,2062706.86,2021763.89
2025,3,MAR,2025-03-05,FAB CE (SES RP2),FAB (FIR),SFR,1987187,1973732.3399999999,1935292.07
2025,3,MAR,2025-03-05,FABEC,FAB (FIR),CPF,7013849,6913394.05,6809866.86
2025,3,MAR,2025-03-05,FABEC,FAB (FIR),FTFM,7105819,6878044.1,6744403.1
2025,3,MAR,2025-03-05,FABEC,FAB (FIR),SFR,6998268,6781108.46,6652033.43
2025,3,MAR,2025-03-05,Finland,State (FIR),CPF,118093,117205.82,114662.32
2025,3,MAR,2025-03-05,Finland,State (FIR),FTFM,118006,117640.07,114685.06
2025,3,MAR,2025-03-05,Finland,State (FIR),SFR,114567,114233.21,111266.83
2025,3,MAR,2025-03-05,France,State (FIR),CPF,3676885,3628537.81,3562029.44
2025,3,MAR,2025-03-05,France,State (FIR),FTFM,3695122,3581952.46,3500416.33
2025,3,MAR,2025-03-05,France,State (FIR),SFR,3644015,3536245.74,3456753.38
2025,3,MAR,2025-03-05,Georgia,State (FIR),CPF,203023,202365.65,190633.12
2025,3,MAR,2025-03-05,Georgia,State (FIR),FTFM,201733,200508.4,190994.31
2025,3,MAR,2025-03-05,Georgia,State (FIR),SFR,165703,164837.79,157553.28
2025,3,MAR,2025-03-05,Germany,State (FIR),CPF,2255124,2238558.4,2202193.82
2025,3,MAR,2025-03-05,Germany,State (FIR),FTFM,2284658,2231936.14,2178704.61
2025,3,MAR,2025-03-05,Germany,State (FIR),SFR,2237760,2188089.97,2136990.67
2025,3,MAR,2025-03-05,Greece,State (FIR),CPF,962064,957994.36,943974.15
2025,3,MAR,2025-03-05,Greece,State (FIR),FTFM,962577,954295.6,937559.03
2025,3,MAR,2025-03-05,Greece,State (FIR),SFR,909368,902619.16,888475.76
2025,3,MAR,2025-03-05,Hungary,State (FIR),CPF,538007,537354.41,528056.21
2025,3,MAR,2025-03-05,Hungary,State (FIR),FTFM,537859,536120.46,524946.74
2025,3,MAR,2025-03-05,Hungary,State (FIR),SFR,505799,504216.97000000003,493732.32
2025,3,MAR,2025-03-05,Ireland,State (FIR),CPF,352624,352346.03,348076.68
2025,3,MAR,2025-03-05,Ireland,State (FIR),FTFM,309063,308159.39,303286.93
2025,3,MAR,2025-03-05,Ireland,State (FIR),SFR,284753,284153.27,279888.2
2025,3,MAR,2025-03-05,Italy,State (FIR),CPF,1589002,1575300.6099999999,1546557.4
2025,3,MAR,2025-03-05,Italy,State (FIR),FTFM,1599040,1573557.65,1536450.5
2025,3,MAR,2025-03-05,Italy,State (FIR),SFR,1577015,1552142.12,1516760.3
2025,3,MAR,2025-03-05,Latvia,State (FIR),CPF,75628,75401.13,71118.87
2025,3,MAR,2025-03-05,Latvia,State (FIR),FTFM,77057,76733.41,72328.32
2025,3,MAR,2025-03-05,Latvia,State (FIR),SFR,72503,72172.04000000001,68130.03
2025,3,MAR,2025-03-05,Lithuania,State (FIR),CPF,61584,61426.23,55894.41
2025,3,MAR,2025-03-05,Lithuania,State (FIR),FTFM,62883,62661.44,56133.42
2025,3,MAR,2025-03-05,Lithuania,State (FIR),SFR,58959,58714.62,52558.090000000004
2025,3,MAR,2025-03-05,Malta,State (FIR),CPF,164756,164580.53,162469.25
2025,3,MAR,2025-03-05,Malta,State (FIR),FTFM,156805,156640.07,154706.47
2025,3,MAR,2025-03-05,Malta,State (FIR),SFR,139716,139648.07,138077.09
2025,3,MAR,2025-03-05,Moldova,State (FIR),CPF,2596,2591.6,2156.77
2025,3,MAR,2025-03-05,Moldova,State (FIR),FTFM,1303,1294.59,1036.41
2025,3,MAR,2025-03-05,Moldova,State (FIR),SFR,1303,1294.59,1037.3
2025,3,MAR,2025-03-05,Morocco,State (FIR),CPF,825329,821705.53,810454.6900000001
2025,3,MAR,2025-03-05,Morocco,State (FIR),FTFM,820997,811979.35,799460.0800000001
2025,3,MAR,2025-03-05,Morocco,State (FIR),SFR,811754,803468.62,792090.53
2025,3,MAR,2025-03-05,NEFAB,FAB (FIR),CPF,657909,650453.36,640012.58
2025,3,MAR,2025-03-05,NEFAB,FAB (FIR),FTFM,657518,647539.23,634689.4
2025,3,MAR,2025-03-05,NEFAB,FAB (FIR),SFR,622283,612663.41,600574.62
2025,3,MAR,2025-03-05,Netherlands,State (FIR),CPF,442095,439575.85000000003,429948.45
2025,3,MAR,2025-03-05,Netherlands,State (FIR),FTFM,439081,432090.92,419018.46
2025,3,MAR,2025-03-05,Netherlands,State (FIR),SFR,428585,422122.35000000003,409754.09
2025,3,MAR,2025-03-05,North Macedonia,State (FIR),CPF,62521,62438.49,61470.74
2025,3,MAR,2025-03-05,North Macedonia,State (FIR),FTFM,63559,63484.72,61952.58
2025,3,MAR,2025-03-05,North Macedonia,State (FIR),SFR,60964,60926.270000000004,59490.01
2025,3,MAR,2025-03-05,Norway,State (FIR),CPF,388480,386128.89,381929.94
2025,3,MAR,2025-03-05,Norway,State (FIR),FTFM,388903,383352.31,377594.86
2025,3,MAR,2025-03-05,Norway,State (FIR),SFR,366787,361509.76,355976.35000000003
2025,3,MAR,2025-03-05,Poland,State (FIR),CPF,523781,521982.58,498535.65
2025,3,MAR,2025-03-05,Poland,State (FIR),FTFM,524209,517049.56,488765.24
2025,3,MAR,2025-03-05,Poland,State (FIR),SFR,504445,498151,472769.35000000003
2025,3,MAR,2025-03-05,Portugal (Continental),State (FIR),CPF,795534,790222.12,778985.79
2025,3,MAR,2025-03-05,Portugal (Continental),State (FIR),FTFM,783073,777780.52,765700.6
2025,3,MAR,2025-03-05,Portugal (Continental),State (FIR),SFR,763581,759515.04,748559.46
2025,3,MAR,2025-03-05,Romania,State (FIR),CPF,860971,859650.5700000001,831070.76
2025,3,MAR,2025-03-05,Romania,State (FIR),FTFM,847148,845467.6900000001,814971.75
2025,3,MAR,2025-03-05,Romania,State (FIR),SFR,789722,788114,759960.46
2025,3,MAR,2025-03-05,SES Area (RP2),Area (FIR),CPF,21050388,20671902.88,20455219.66
2025,3,MAR,2025-03-05,SES Area (RP2),Area (FIR),FTFM,21003493,20381209.67,20114058.1
2025,3,MAR,2025-03-05,SES Area (RP2),Area (FIR),SFR,20459863,19874232.04,19620010.3
2025,3,MAR,2025-03-05,SES Area (RP3),Area (FIR),CPF,19453996,19132741.97,18921795.41
2025,3,MAR,2025-03-05,SES Area (RP3),Area (FIR),FTFM,19469138,18925411.98,18667157.25
2025,3,MAR,2025-03-05,SES Area (RP3),Area (FIR),SFR,18978751,18464893.47,18220552.94
2025,3,MAR,2025-03-05,SW FAB,FAB (FIR),CPF,3501192,3454673.89,3406049.97
2025,3,MAR,2025-03-05,SW FAB,FAB (FIR),FTFM,3487185,3411637.77,3353303
2025,3,MAR,2025-03-05,SW FAB,FAB (FIR),SFR,3439267,3369020.2800000003,3313226.17
2025,3,MAR,2025-03-05,Serbia and Montenegro,State (FIR),CPF,406247,405457.79000000004,399752.14
2025,3,MAR,2025-03-05,Serbia and Montenegro,State (FIR),FTFM,405687,404564.2,397000.19
2025,3,MAR,2025-03-05,Serbia and Montenegro,State (FIR),SFR,394034,393049.19,385709.85000000003
2025,3,MAR,2025-03-05,Slovakia,State (FIR),CPF,143109,142767.74,136447.07
2025,3,MAR,2025-03-05,Slovakia,State (FIR),FTFM,141620,141164.08000000002,133660.17
2025,3,MAR,2025-03-05,Slovakia,State (FIR),SFR,135586,135124.15,128272.09
2025,3,MAR,2025-03-05,Slovenia,State (FIR),CPF,92770,92732.3,91606.57
2025,3,MAR,2025-03-05,Slovenia,State (FIR),FTFM,91978,91921.86,90532.59
2025,3,MAR,2025-03-05,Slovenia,State (FIR),SFR,88545,88515.24,87196.24
2025,3,MAR,2025-03-05,Spain,State (FIR),CPF,2697109,2663991.9699999997,2618584.14
2025,3,MAR,2025-03-05,Spain,State (FIR),FTFM,2695257,2634224.62,2578728.25
2025,3,MAR,2025-03-05,Spain,State (FIR),SFR,2663303,2605491.87,2552320.56
2025,3,MAR,2025-03-05,Spain (Canarias),State (FIR),CPF,383544,380473.37,372576.96
2025,3,MAR,2025-03-05,Spain (Canarias),State (FIR),FTFM,374650,365128.9,354961.29
2025,3,MAR,2025-03-05,Spain (Canarias),State (FIR),SFR,356425,348509.45,338885.68
2025,3,MAR,2025-03-05,Spain (Continental),State (FIR),CPF,2313565,2283518.6,2246007.18
2025,3,MAR,2025-03-05,Spain (Continental),State (FIR),FTFM,2320607,2269095.72,2223766.96
2025,3,MAR,2025-03-05,Spain (Continental),State (FIR),SFR,2306878,2256982.42,2213434.88
2025,3,MAR,2025-03-05,Sweden,State (FIR),CPF,492997,491652.85000000003,484179.58
2025,3,MAR,2025-03-05,Sweden,State (FIR),FTFM,493026,489541.37,479964.35000000003
